id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
6598024,Home in Blaine · 4 bedrooms · 4 beds · 3 baths,34517074,Farrah,,Anoka,45.18703,-93.21903,Entire home/apt,1995,1,0,,,1,83,0,
6659752,Farm stay in Cottage Grove · ★4.95 · 1 bedroom · 2 beds · 1 bath,34857282,Michael,,Washington,44.80004,-92.90133,Entire home/apt,132,1,422,2023-12-17,4.97,2,194,60,
6780212,Home in St Paul · ★4.99 · 1 bedroom · 1 bed · 1 private bath,35493780,Michael-Jon,,Ramsey,44.92671,-93.10434,Private room,108,2,179,2023-11-24,1.80,1,211,26,STR-20180000308
6902078,Home in Minneapolis · ★4.98 · 1 bedroom · 1 bed · 1 private bath,31367348,Grant & Shelly,,Hennepin,44.9302,-93.27915,Private room,85,2,92,2023-09-01,0.94,1,178,4,LIC-392101
6912210,Rental unit in Minneapolis · ★4.65 · 1 bedroom · 1 bed · 1 bath,36222424,Chris,,Hennepin,44.94385,-93.26255,Entire home/apt,,1,96,2023-05-07,1.02,1,0,22,STR-405483
7081942,Home in Minneapolis · ★4.73 · 1 bedroom · 1 bed · 1 bath,6561277,Katie And Luke,,Hennepin,44.95292,-93.2966,Entire home/apt,120,2,518,2023-11-02,5.11,1,254,46,STR-397109
7180611,Home in Eden Prairie · ★4.99 · 1 bedroom · 2 beds · 1 private bath,37618334,Claire,,Hennepin,44.88985,-93.50265,Private room,75,1,73,2023-10-28,0.80,1,163,14,
7227099,Home in Minneapolis · ★4.70 · 2 bedrooms · 2 beds · 1 bath,23393844,Ronald,,Hennepin,45.001209,-93.30925,Entire home/apt,99,1,46,2023-10-29,0.45,2,364,13,STR-170521
7343860,Home in Minneapolis · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,27837802,Jan,,Hennepin,44.9577,-93.25667,Private room,57,1,146,2023-10-29,1.42,2,85,12,Exempt
7415334,Home in Saint Paul · ★4.61 · 1 bedroom · 2 beds · 1 shared bath,16812522,Rupinder,,Ramsey,44.93489,-93.17202,Private room,95,1,72,2023-10-29,0.91,4,180,11,
7433320,Guest suite in Minneapolis · ★4.98 · 2 bedrooms · 2 beds · 1 bath,38934260,Gina & Robert,,Hennepin,44.99448,-93.26001,Entire home/apt,92,3,212,2023-11-28,2.31,1,37,9,LIC-368898
7439330,Home in Minneapolis · ★4.93 · 1 bedroom · 1 bed · 1 private bath,921930,Erin,,Hennepin,44.93558,-93.20834,Private room,50,2,114,2023-10-31,1.12,1,50,14,Exempt
7598520,Home in South Haven · ★4.89 · 4 bedrooms · 7 beds · 3 baths,39846523,Phoebe,,Wright,45.26712,-94.21835,Entire home/apt,475,4,38,2023-09-25,0.38,1,10,3,
7602566,Condo in Minneapolis · 2 bedrooms · 2 beds · 2 baths,25992329,Scott,,Hennepin,44.97542,-93.25167,Entire home/apt,110,90,2,2016-05-08,0.02,1,130,0,
7617230,Home in Minneapolis · ★4.93 · 2 bedrooms · 3 beds · 1 bath,5719551,Clark And Elise,,Hennepin,44.96387,-93.20865,Entire home/apt,99,2,253,2023-12-03,2.58,1,340,38,STR-361143
7618001,Condo in Mound · 1 bedroom · 1 bed · 1 bath,39954292,Julie,,Hennepin,44.92929,-93.63214,Entire home/apt,80,45,0,,,1,173,0,
7654108,Rental unit in Minneapolis · ★4.86 · 2 bedrooms · 2 beds · 1 bath,5659103,Susannah,,Hennepin,44.97073,-93.24812,Entire home/apt,,1,475,2023-10-22,4.81,3,0,40,STR-159069
7824517,Guest suite in Saint Paul · ★5.0 · 1 bedroom · 1 bed · 1 bath,41196579,Mary Antonia,,Ramsey,44.93357,-93.15914,Entire home/apt,95,3,229,2023-11-25,2.48,1,23,32,STR-0000500
7897514,Home in St Paul · ★4.93 · 3 bedrooms · 3 beds · 2 baths,41639162,Mike,,Dakota,44.91941,-93.07713,Entire home/apt,195,4,79,2023-08-30,0.80,2,0,12,
7920348,Home in Denmark Twp · ★4.91 · 3 bedrooms · 3 beds · 2 baths,37983273,Caroline And Donnie,,Washington,44.86154,-92.80625,Entire home/apt,210,2,216,2023-12-03,2.14,2,342,29,
7970566,Home in New Brighton · ★4.99 · 3 bedrooms · 3 beds · 1.5 baths,42055911,Mary,,Ramsey,45.05022,-93.21206,Entire home/apt,156,2,202,2023-12-03,2.02,1,347,27,
8036442,Home in Minneapolis · ★4.76 · 3 bedrooms · 4 beds · 1 bath,42336450,Julia,,Hennepin,44.95251,-93.21106,Entire home/apt,,30,103,2022-08-30,1.04,1,0,0,
8054604,Home in Minneapolis · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,27837802,Jan,,Hennepin,44.95781,-93.2576,Private room,45,1,122,2023-10-30,1.21,2,0,21,Exempt
8066269,Home in Roseville · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,42604988,Faith,,Ramsey,45.00154,-93.14825,Private room,55,2,29,2023-11-16,0.32,5,176,3,
8078805,Home in Golden Valley · 1 bedroom · 1 bed · 1 shared bath,10489654,Bill,,Hennepin,45.0108,-93.34617,Private room,38,1,1,2022-02-25,0.05,2,293,0,
8128486,Cabin in River Falls · ★4.89 · 3 bedrooms · 4 beds · 3.5 baths,42923749,Innkeeper,,St. Croix,44.8646,-92.62458,Entire home/apt,317,2,27,2023-10-22,0.29,1,343,8,
8171916,Home in Minneapolis · ★4.93 · 1 bedroom · 1 bed · 1.5 baths,35037050,Jean,,Hennepin,44.90762,-93.30223,Private room,53,1,209,2023-12-18,2.18,1,45,29,Exempt
8234238,Home in Excelsior · ★4.70 · 1 bedroom · 1 bed · 1.5 shared baths,7291344,Mia,,Hennepin,44.90378,-93.57013,Private room,100,2,33,2022-02-13,0.33,2,364,0,
8236958,Home in Minneapolis · 1 bedroom · 2 beds · 1 shared bath,43436483,Kitti,,Hennepin,44.81724,-93.29723,Private room,95,30,0,,,1,0,0,
8256560,Home in Minneapolis · ★4.92 · 1 bedroom · 1 bed · 2 shared baths,21401784,Susan,,Hennepin,44.96789,-93.39196,Private room,50,1,12,2023-06-25,0.68,2,324,3,
8295577,Home in Woodbury · ★4.94 · 1 bedroom · 1 bed · 1 private bath,30942226,Dennis,,Washington,44.93759,-92.92176,Private room,55,1,109,2023-10-11,1.09,1,263,12,
8400626,Townhouse in Minneapolis · ★4.55 · 1 bedroom · 1 shared bath,44257500,Divine Olabode,,Hennepin,45.0866,-93.34466,Private room,45,2,55,2023-11-20,0.58,1,365,6,
8403608,Home in Excelsior · ★4.94 · 1 bedroom · 2 beds · 1 private bath,24442342,Scott,,Hennepin,44.90013,-93.56251,Private room,264,2,52,2023-09-01,1.34,1,365,9,
8580935,Rental unit in Maple Grove · ★5.0 · 2 bedrooms · 1 bed · 2 baths,22648323,National,,Hennepin,45.10002,-93.43159,Entire home/apt,,5,8,2022-02-24,0.08,6,0,0,
8612672,Rental unit in Stillwater · Studio · 1 bed · 1 bath,6061956,Lisa,,Washington,45.05365,-92.83266,Private room,28,365,0,,,1,365,0,
8613638,Farm stay in Annandale · ★4.93 · 1 bedroom · 2 beds · 1 bath,45312274,Brian And Sandra,,Wright,45.23252,-94.16985,Entire home/apt,207,2,72,2023-12-03,0.75,1,86,11,
8755662,Home in Minneapolis · ★4.69 · 3 bedrooms · 3 beds · 1 bath,45917725,Leslee,,Hennepin,44.93876,-93.29711,Entire home/apt,184,30,35,2023-09-01,0.40,1,87,1,
8776994,Rental unit in Eden Prairie · ★5.0 · 1 bedroom · 1 bed · 1 bath,22648323,National,,Hennepin,44.86314,-93.45731,Entire home/apt,,13,4,2023-09-13,0.04,6,0,1,
8808932,Home in Chaska · 4 bedrooms · 4 beds · 2.5 baths,46150969,Liam,,Carver,44.82505,-93.61353,Entire home/apt,995,3,1,2016-10-02,0.01,1,90,0,
8811549,Guest suite in Richfield · ★4.96 · 1 bedroom · 1 bed · 1 bath,46162146,Deborah,,Hennepin,44.88154,-93.27076,Entire home/apt,97,2,409,2023-11-27,4.11,1,361,41,
8865927,Home in Minneapolis · ★4.91 · 2 bedrooms · 3 beds · 1 bath,46408170,Matthew,,Hennepin,44.96146,-93.23027,Entire home/apt,200,7,55,2020-06-14,0.56,1,178,0,STR-128591
8876337,Rental unit in Minneapolis · ★4.94 · 5 bedrooms · 9 beds · 2 baths,40431480,Greg & Emily,,Hennepin,44.98267,-93.23064,Entire home/apt,608,2,157,2023-11-01,1.58,5,325,8,STR-397419
8885965,Home in Excelsior · 4 bedrooms · 5 beds · 3 baths,46495147,Dana,,Carver,44.88412,-93.61795,Entire home/apt,1100,2,0,,,1,360,0,
9032538,Home in Minneapolis · ★4.89 · 2 bedrooms · 2 beds · 1 bath,38265760,Ann,,Anoka,45.2114,-93.34076,Entire home/apt,75,180,55,2019-12-31,0.56,1,201,0,
9060030,Cabin in Annandale · 3 bedrooms · 1 bed · 2 baths,136067905,Josh,,Wright,45.25766826632805,-94.2017605373067,Entire home/apt,266,2,2,2021-02-13,0.02,8,311,0,
9302224,Home in Prior Lake · ★4.96 · 6 bedrooms · 7 beds · 4.5 baths,15961820,Kyran,,Scott,44.72496,-93.42948,Entire home/apt,553,3,186,2023-11-25,1.98,1,0,27,
9404262,Home in Chaska · 4 bedrooms · 4 beds · 2.5 baths,48769055,Elana,,Carver,44.83909,-93.62387,Entire home/apt,,3,0,,,1,0,0,
9437926,Home in Saint Paul · ★4.72 · 1 bedroom · 1 bed · 2 shared baths,48916830,Donna,,Ramsey,44.95444,-93.07118,Private room,42,30,69,2023-12-01,0.70,1,364,2,
9479137,Guest suite in Saint Paul · ★4.77 · 1 bedroom · 2 beds · 1 bath,49132968,Chiara And Travis,,Ramsey,44.94738,-93.17002,Entire home/apt,85,7,219,2023-10-26,2.28,1,232,6,
9642412,Home in Saint Paul · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,40274655,Sara And Dave,,Ramsey,44.9958,-93.18119,Private room,38,1,314,2023-11-30,3.24,2,297,47,
9730310,Guest suite in Minneapolis · ★4.43 · 1 bedroom · 1 bed · 1 bath,904675,Michele & Kevin,,Hennepin,45.03405,-93.23846,Entire home/apt,55,30,40,2021-06-14,0.56,1,331,0,
9788195,Home in Roseville · ★4.97 · 1 bedroom · 1 bed · 1 private bath,42604988,Faith,,Ramsey,45.00054,-93.14642,Private room,65,2,31,2023-10-31,0.34,5,163,4,
9916076,Home in Afton · ★4.94 · 2 bedrooms · 3 beds · 1 bath,50982054,Chad,,Washington,44.93647,-92.83572,Entire home/apt,206,2,70,2023-10-30,0.72,1,351,20,
9941154,Home in Minneapolis · ★4.75 · 1 bedroom · 1 bed · 1 bath,4134666,Joseph,,Hennepin,44.9437,-93.27727,Entire home/apt,78,30,16,2023-12-03,0.17,4,120,6,
10101763,Guest suite in Saint Paul · ★4.73 · 1 bedroom · 2 beds · 1 bath,15247993,Iliana,,Ramsey,44.93707,-93.13889,Entire home/apt,89,4,59,2023-11-17,0.61,6,352,13,
10103273,Home in Falcon Heights · ★4.99 · 1 bedroom · 1 bed · 1 bath,40274655,Sara And Dave,,Ramsey,44.99676,-93.18017,Private room,38,1,312,2023-12-03,3.22,2,347,27,
10107241,Home in Excelsior · ★4.92 · 1 bedroom · 4 beds · 1 bath,29891883,Debbie,,Carver,44.877232768283136,-93.64206531126807,Entire home/apt,152,2,163,2023-09-18,1.72,3,267,13,
10190266,Rental unit in Minneapolis · ★4.98 · 2 bedrooms · 2 beds · 1 bath,52337219,Nancy And Rick,,Hennepin,44.91281,-93.215,Entire home/apt,128,2,248,2023-11-25,3.01,1,340,38,LIC-136693
10270775,Home in Minneapolis · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,13461241,Elise,,Hennepin,45.01883,-93.31481,Private room,29,1,328,2023-11-26,3.39,3,56,31,Exempt
10306639,Home in Saint Paul · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,52889099,Katherine,,Ramsey,44.96203,-93.17051,Private room,95,1,52,2019-10-13,0.56,4,365,0,
10309932,Home in Saint Paul · ★4.95 · 3 bedrooms · 3 beds · 1.5 baths,53047996,Richard,,Ramsey,44.95952,-93.09953,Entire home/apt,156,25,165,2023-10-25,1.80,1,183,5,20180001898
10436388,Home in Minneapolis · ★4.88 · 1 bedroom · 2 beds · 1 bath,53758475,Megan,,Hennepin,45.0105,-93.22995,Entire home/apt,72,2,323,2023-11-25,3.37,1,142,26,LIC-367014
10496302,Home in Chaska · ★4.96 · 1 bedroom · 1 bed · 1 private bath,49578900,Mark,,Carver,44.80121,-93.61165,Private room,,1,323,2021-03-15,3.37,1,0,0,
10514034,Cottage in Marine on Saint Croix · ★4.68 · 2 bedrooms · 5 beds · 1 bath,54208587,Guest,,Washington,45.17663,-92.76332,Entire home/apt,135,2,56,2023-10-29,0.62,3,73,8,
10525232,Condo in Minneapolis · ★4.89 · 1 bedroom · 1 bath,54269328,Judy,,Hennepin,44.98431,-93.26629,Entire home/apt,74,30,9,2023-02-22,0.35,3,231,3,LIC-399563
10544685,Earthen home in Minneapolis · ★4.77 · 1 bedroom · 3 beds · 1.5 baths,3527145,Annette,,Hennepin,45.02874,-93.24361,Entire home/apt,261,3,102,2023-11-01,1.51,1,240,19,LIC-361651
10550064,Bungalow in Minneapolis · ★4.95 · 2 bedrooms · 3 beds · 2 baths,54410546,Ruth And Frank,,Hennepin,44.92819,-93.22697,Entire home/apt,125,2,219,2023-10-23,2.32,1,229,22,LIC-362669
10685951,Home in Minneapolis · ★4.86 · 1 bedroom · 1 bed · 1 private bath,36293765,Mary,,Hennepin,44.88709,-93.29992,Private room,60,2,57,2023-12-18,0.62,1,291,4,
10847237,Home in Maiden Rock · ★4.95 · 1 bedroom · 2 beds · 1 bath,12474452,Liz,,Pierce,44.57813,-92.35898,Entire home/apt,164,2,124,2023-11-03,1.40,1,303,22,
10887427,Home in Minneapolis · ★5.0 · Studio · 2 beds,24051954,Minnestay,,Hennepin,44.93681,-93.27792,Private room,133,1,19,2022-06-23,0.20,100,361,0,STR-786657
10939437,Rental unit in Minneapolis · ★4.41 · 2 bedrooms · 2 beds · 1 bath,11243369,Alex,,Hennepin,44.96983,-93.29798,Entire home/apt,273,3,17,2022-07-27,0.19,3,365,0,str-144840
10945957,Rental unit in Minneapolis · ★4.90 · 1 bedroom · 1 bed · 1 bath,56761440,Nanci,,Hennepin,44.93709,-93.28599,Entire home/apt,80,1,319,2023-12-03,3.36,1,121,18,LIC-363828
10959138,Home in Saint Louis Park · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,38699617,Nami,,Hennepin,44.9391,-93.35276,Private room,70,30,18,2023-11-11,0.20,1,264,3,
10963197,Home in Blaine · 4 bedrooms · 4 beds · 3 baths,56867614,Karen,,Anoka,45.17888,-93.20729,Entire home/apt,2000,7,0,,,1,358,0,
11069736,Guesthouse in Minnetonka · ★4.99 · 1 bedroom · 4 beds · 1 bath,5526608,Laura,,Hennepin,44.91782,-93.43168,Entire home/apt,125,3,127,2023-11-25,1.38,2,283,14,
11136401,Home in Minneapolis · ★5.0 · 4 bedrooms · 4 beds · 3 baths,52035281,Nathan,,Hennepin,44.99108,-93.49897,Entire home/apt,,3,17,2021-08-08,0.19,1,0,0,
11225657,Home in Minnetonka · 6 bedrooms · 4 beds · 3.5 baths,54266604,Ed,,Hennepin,44.96951,-93.45572,Entire home/apt,2500,2,0,,,1,0,0,
11259425,Rental unit in Minneapolis · ★4.61 · 1 bedroom · 1 bed · 1 bath,11243369,Alex,,Hennepin,44.96986,-93.30354,Entire home/apt,118,30,18,2021-09-15,0.19,3,365,0,
11319181,Guest suite in Saint Paul · ★4.93 · Studio · 1 bed · 1 bath,1172068,Paige,,Ramsey,44.922329,-93.129021,Entire home/apt,82,1,105,2023-12-03,4.90,1,0,42,
11360981,Home in Waconia · ★4.74 · 4 bedrooms · 6 beds · 3 baths,14547208,Tracy,,Carver,44.87101,-93.8101,Entire home/apt,517,2,27,2023-10-24,0.30,2,270,8,
11397694,Home in Coon Rapids · ★4.76 · 1 bedroom · 1 bed · 1.5 shared baths,59685059,Wuinfred,,Anoka,45.12962,-93.29017,Private room,60,2,55,2022-06-06,0.60,2,180,0,
11434129,Cottage in Minneapolis · ★4.89 · 1 bedroom · 3 beds · 1 bath,59833768,Barbara,,Hennepin,44.9881,-93.21977,Entire home/apt,89,2,104,2023-11-29,1.42,1,1,14,STR-140768
11442684,Home in Saint Paul · ★4.97 · 1 bedroom · 1 bed · 1 private bath,48205312,Chris,,Ramsey,44.95853,-93.09931,Private room,75,2,187,2023-11-15,2.40,1,306,31,20170004587
11571319,Rental unit in Saint Paul · ★4.99 · 1 bedroom · 1 bed · 1 bath,61142257,Beth,,Ramsey,44.94052,-93.14636,Entire home/apt,130,2,238,2023-11-25,2.54,1,226,26,20180002643
11575000,Cabin in Stillwater · ★4.95 · 2 bedrooms · 4 beds · 1 bath,61179005,Rhea & Bob,,Washington,45.1405,-92.80263,Entire home/apt,247,30,61,2023-07-29,0.74,1,322,1,
11626750,Home in Stillwater · ★4.98 · 3 bedrooms · 6 beds · 2 baths,365929313,Kelly,,Washington,45.05737,-92.89205,Entire home/apt,346,2,93,2023-11-05,2.47,1,240,24,
11654664,Condo in Saint Paul · ★4.96 · 2 bedrooms · 2 beds · 1.5 baths,13101472,Jean-Claude,,Ramsey,44.94564,-93.11016,Entire home/apt,92,1,451,2023-12-18,4.83,5,300,80,20180003158
11680337,Home in Annandale · ★4.76 · 1 bedroom · 1 bed · 1 private bath,61895728,Vincent,,Wright,45.26649,-94.06862,Private room,50,1,17,2023-12-11,0.65,3,170,5,
11848950,Townhouse in Brooklyn Park · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,63143750,Janet,,Hennepin,45.13166,-93.36223,Private room,55,7,6,2018-11-04,0.06,1,262,0,
11911590,Guest suite in Maple Grove · ★4.98 · 1 bedroom · 1 bed · 1 bath,63550990,Dennis,,Hennepin,45.11261,-93.47961,Entire home/apt,125,2,56,2023-11-22,0.64,1,309,7,
11942016,Home in Victoria · 5 bedrooms · 5 beds · 3.5 baths,63757659,Kari,,Carver,44.85882,-93.63704,Entire home/apt,1000,7,0,,,1,0,0,
11986790,Home in Maplewood · ★3.67 · 3 bedrooms · 3 beds · 2 baths,64064957,C N,,Ramsey,44.98398,-92.98738,Entire home/apt,180,2,3,2018-02-23,0.03,2,0,0,
12005466,Rental unit in Minneapolis · ★4.82 · 2 bedrooms · 2 beds · 1 bath,16304095,Nadine,,Hennepin,44.95744,-93.29713,Entire home/apt,145,30,17,2017-12-28,0.18,2,179,0,
12010614,Rental unit in Minneapolis · ★4.82 · 1 bedroom · 1 bed · 1 bath,30318409,Allison,,Hennepin,44.95237,-93.3224,Entire home/apt,195,2,148,2023-11-03,1.66,6,330,1,STR-396332
12056067,Floor in Carver · 2 bedrooms · 2 beds · 1 bath,18647394,Jessi,,Carver,44.7472,-93.64187,Entire home/apt,300,1,0,,,1,0,0,
12081509,Cabin in Clear Lake · ★4.85 · 2 bedrooms · 2 beds · 1 bath,15744514,Karen,,Sherburne,45.50385,-93.92842,Entire home/apt,178,2,144,2023-10-02,1.55,1,271,13,
12104496,Home in Minneapolis · ★4.98 · 5 bedrooms · 11 beds · 2.5 baths,58923409,Sarah,,Anoka,45.04717,-93.23393,Entire home/apt,914,2,93,2023-09-03,1.01,3,10,11,
12106856,Home in Corcoran · ★4.91 · 3 bedrooms · 3 beds · 3 baths,64540067,Loren,,Hennepin,45.10038,-93.56189,Entire home/apt,167,2,34,2023-11-26,2.58,1,343,31,
12136637,Rental unit in Minneapolis · ★4.86 · 2 bedrooms · 2 beds · 1 bath,60826466,Emily,,Hennepin,44.96422275052887,-93.2367678458126,Entire home/apt,,1,14,2023-06-29,1.63,1,0,14,Exempt
12147522,Townhouse in Carver · ★4.92 · 1 bedroom · 1 bed · 1 private bath,64360708,Larry & Linda,,Carver,44.76294,-93.64416,Private room,50,1,99,2023-10-22,1.09,1,41,7,
12153765,Home in Minneapolis · ★5.0 · 1 bedroom · 1 bed · 1 bath,64899369,Karina,,Hennepin,44.93145371377977,-93.25181578293787,Entire home/apt,134,2,35,2023-12-19,6.48,1,338,35,STR-409447
12185517,Home in Saint Paul · 1 bedroom · 3 beds · 1 bath,64064957,C N,,Washington,44.98015,-92.95408,Private room,60,2,0,,,2,0,0,
12192498,Home in Minneapolis · ★4.89 · 3 bedrooms · 3 beds · 1.5 baths,34140624,Jeff & Sarah,,Hennepin,44.93878,-93.2934,Entire home/apt,167,4,219,2023-12-16,2.41,1,336,2,STR-133154
12199697,Home in Saint Paul · ★4.97 · 1 bedroom · 1 bed · 1 private bath,65591482,Masako,,Ramsey,44.9478,-93.12524,Private room,54,2,268,2023-12-02,2.89,1,58,20,20170004942
12207726,Loft in Minneapolis · ★4.90 · 1 bedroom · 2 beds · 1 bath,7390103,Zach And Betsy,,Hennepin,44.96321,-93.25744,Entire home/apt,120,1,945,2023-12-11,10.30,4,0,123,LIC-156121
12224398,Home in Minneapolis · 3 bedrooms · 1 bed · 2 baths,23427688,Liz,,Hennepin,44.9638,-93.36949,Private room,250,1,1,2016-10-03,0.01,2,0,0,
12225658,Home in Minneapolis · 1 bedroom · 1 bed · 1 shared bath,23427688,Liz,,Hennepin,44.96399,-93.37158,Private room,75,2,0,,,2,0,0,
12514055,Rental unit in Saint Paul · ★4.89 · Studio · 1 bed · 1 bath,67770016,Holly,,Ramsey,44.95046447234775,-93.09109138297565,Entire home/apt,137,2,79,2023-11-01,0.86,1,350,13,
12521795,Home in Saint Paul · ★5.0 · 2 bedrooms · 2 beds · 1 bath,67824260,Jane,,Ramsey,44.94312,-93.12485,Entire home/apt,175,2,54,2023-09-04,0.79,1,0,8,20180001034
12532677,Rental unit in Minneapolis · ★4.97 · 1 bedroom · 1 bed · 1 bath,67894128,ريم,,Hennepin,44.94597,-93.30008,Private room,60,30,74,2019-09-04,0.80,1,365,0,
12532868,Home in Saint Paul · ★4.72 · 3 bedrooms · 3 beds · 1 bath,67894734,Zachary,,Ramsey,44.92886,-93.09496,Entire home/apt,204,2,85,2023-08-31,0.92,1,334,6,125107
12588371,Home in Apple Valley · ★4.97 · 1 bedroom · 2 beds · 1 shared bath,40105507,Reinhart & Marcy,,Dakota,44.74217,-93.16485,Private room,150,25,37,2019-08-16,0.40,1,180,0,
12622033,Home in Saint Paul · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,16411593,Danny,,Ramsey,44.93882,-93.13136,Private room,99,1,7,2023-11-11,0.43,1,178,4,
12702706,Guest suite in Minneapolis · ★4.88 · 1 bedroom · 3 beds · 1 bath,30869840,Susan And Nick,,Hennepin,45.00069,-93.25301,Entire home/apt,87,2,181,2023-02-20,1.96,2,0,2,Exempt
12776138,Rental unit in Minneapolis · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,51021517,Travis,,Hennepin,45.00423,-93.25394,Private room,35,1,228,2021-10-24,2.47,1,0,0,Exempt
12784246,Home in Eden Prairie · ★4.95 · 1 bedroom · 1 bed · 1 bath,68449774,Melody,,Hennepin,44.8823,-93.48163,Private room,73,2,104,2023-11-29,1.13,1,15,12,
12854381,Guest suite in Saint Paul · ★4.97 · 1 bedroom · 2 beds · 1 private bath,40231232,Laura,,Ramsey,44.94755,-93.18837,Private room,75,2,293,2023-11-21,3.17,1,37,38,20180000215
12949503,Guest suite in Saint Paul · ★4.89 · 1 bedroom · 1 bed · 1 bath,71137046,Matt,,Ramsey,44.95005,-93.14073,Entire home/apt,58,2,189,2023-11-06,2.07,1,0,30,20180003689
12972243,Guest suite in Eden Prairie · ★4.96 · 1 bedroom · 1 bed · 1 bath,136635717,Nancy,,Hennepin,44.86923,-93.49673,Entire home/apt,86,5,80,2023-12-11,0.88,1,186,7,
13109781,Camper/RV in Lakeville · ★4.75 · 2 beds · Half-bath,33796657,Ia,,Scott,44.62034,-93.29216,Entire home/apt,85,1,8,2018-08-19,0.09,3,346,0,
13135673,Rental unit in Saint Paul · ★4.80 · 1 bedroom · 1 bed · 1 bath,34769331,Paige,,Ramsey,44.93912,-93.12221,Entire home/apt,85,3,157,2023-11-28,1.72,1,0,26,20180002456
13170249,Home in Minneapolis · ★4.94 · 2 bedrooms · 2 beds · 1 bath,67650381,Lee,,Hennepin,44.88805,-93.35457,Entire home/apt,108,2,93,2023-11-26,1.04,1,159,10,
13184364,Townhouse in Saint Anthony · ★4.86 · 1 bedroom · 1 bed · 1 private bath,73752421,Thomas,,Hennepin,45.02874,-93.22601,Private room,39,1,363,2023-11-19,3.95,3,233,42,
13201315,Rental unit in Saint Paul · ★4.67 · 1 bedroom · 1 bed · 1 bath,73949606,Inder,,Ramsey,44.94501,-93.10294,Entire home/apt,200,3,3,2016-11-06,0.03,2,88,0,
